Cell	UMAP_1	UMAP_2	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Cluster	Sample	Patient	Source	Stage
P1_Normal_900	9.58590432023894	5.55709386391927	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_901	9.96651001787077	3.12758064790059	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_902	10.323260506152	3.9707076601534	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_904	9.72729798173796	5.60742402596761	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_907	9.62490673875701	2.77548265977193	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_908	9.97790737962615	2.96333027406026	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_911	9.57996292924773	5.82243943734456	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_914	7.92145748948943	3.36990047021199	Immune cells	Mono/Macro	M1	14	P1_Normal	P1	NAT	Primary
P1_Normal_919	9.92879029130827	-1.41256427244853	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_924	9.40120335435759	6.19262481255818	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_929	9.6467220387448	3.88815236611653	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_931	10.0925561985959	4.32322431130696	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_932	9.857967575549	-1.88503682093333	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_934	9.60760613298308	-2.86747645811748	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_935	9.39125653123747	6.11632514519978	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_936	9.85792275285613	-1.9360797353239	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_937	10.200234611987	4.2507255129366	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_939	9.14098378038298	6.40471339745808	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_940	9.16188259935271	6.21760488076497	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_942	9.06264420366179	6.28376365227986	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_945	9.14963837480437	-3.47292684988689	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_946	9.39709874009978	6.0604064516573	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_953	9.81149693345915	3.9501998476534	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_955	8.97345085954558	6.23557019753743	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_964	9.09137554979216	6.34004283471394	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_969	9.08864613389861	3.85483623071004	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_970	9.85909767961394	2.553099399045	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_972	9.93420430040251	4.30191255135823	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_976	9.19772740220915	5.85888743920613	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_979	10.1932899556149	2.87729406876851	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_980	8.1350557408322	4.64353442712117	Immune cells	Mono/Macro	M1	14	P1_Normal	P1	NAT	Primary
P1_Normal_994	10.0768987736691	5.68714499993611	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_995	9.49494381761443	-4.07399582342815	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_997	10.038746078967	5.04257798714925	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_999	9.01622219896208	6.04300284905721	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1000	9.71628971910368	4.72910476250935	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1006	10.0729162297238	2.75692964120198	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1010	9.11814995622527	6.08668160958577	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1021	9.34910221910368	-2.34059309439372	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1024	8.84827061509978	3.26846862359334	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1029	8.38595171785246	4.76166606469441	Immune cells	Mono/Macro	M1	14	P1_Normal	P1	NAT	Primary
P1_Normal_1034	8.26787110185515	4.5930573992281	Immune cells	Mono/Macro	M1	14	P1_Normal	P1	NAT	Primary
P1_Normal_1036	9.55111714219939	4.40218949837972	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1041	10.7826387486447	2.28370667023946	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1044	6.54239436006438	3.09345198197652	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1051	9.78585453843962	6.26025176568318	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1053	10.9692499241818	2.24155355019856	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1055	10.5899602971066	2.41975355668355	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1059	6.90029593324553	1.00629771275807	Immune cells	Mono/Macro	M1	14	P1_Normal	P1	NAT	Primary
P1_Normal_1060	9.54696102952849	4.27258658929158	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1064	9.71247216081511	4.21059442086507	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1066	9.41292115068327	6.20468211694051	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1070	7.89131136751067	-1.06148629860591	Immune cells	Mono/Macro	M2	8	P1_Normal	P1	NAT	Primary
P1_Normal_1072	9.70858212327849	3.67897749467183	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1075	9.28402539110076	3.23812580628682	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1078	7.67534561967742	3.22693038506795	Immune cells	Mono/Macro	M1	14	P1_Normal	P1	NAT	Primary
P1_Normal_1081	8.25333424425017	-1.47375773863505	Immune cells	Mono/Macro	M2	8	P1_Normal	P1	NAT	Primary
P1_Normal_1084	9.22617169237029	-3.73929500059795	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1086	9.83408566331755	4.70714831872273	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1089	10.195427139758	4.71845841927815	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1091	9.98299809312712	5.26145530267049	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1093	9.25046559190642	5.98000836892415	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1094	9.70097275590788	4.97292686028767	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1098	10.1294853291501	4.15591788811971	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1099	9.14143582200896	6.31887317223836	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1103	10.3860342106808	3.03448677583028	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1108	9.73959370469939	4.4753463320284	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1111	9.80127449846159	5.99785638375569	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1112	9.19445534562956	-2.74340295271587	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1119	11.0864250264157	2.26301622910787	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1122	9.85100575303923	5.05342460198689	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1123	7.00346299028288	2.08486557526875	Immune cells	Mono/Macro	M1	14	P1_Normal	P1	NAT	Primary
P1_Normal_1124	10.0623285374631	5.06144786401082	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1125	10.0409843525876	2.29368091149617	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1127	9.80838318681609	6.16043544335652	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1128	8.00830527162444	4.2670247606783	Immune cells	Mono/Macro	M1	14	P1_Normal	P1	NAT	Primary
P1_Normal_1129	9.77797051286589	4.39101291222859	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1130	8.29033919191252	4.70795083565999	Immune cells	Mono/Macro	M1	14	P1_Normal	P1	NAT	Primary
P1_Normal_1131	9.3512594304074	5.98557687325764	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1134	9.90064545488249	3.29489708466817	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1135	9.16967507219206	-3.57649325804423	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1136	10.3698741993893	4.3242757372408	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1137	9.20154686784636	-3.02278971152019	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1150	10.2237436375607	4.48598552270222	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1151	7.38965769624602	0.886119728520402	Immune cells	Mono/Macro	M1	14	P1_Normal	P1	NAT	Primary
P1_Normal_1154	9.82728596544158	4.09913373513509	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1159	9.000714500903	5.81232047601033	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1160	9.70146962022673	-2.18410801367473	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1165	9.87465210771452	5.04682040734578	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1167	6.87375279283415	2.0471236757784	Immune cells	Mono/Macro	M1	14	P1_Normal	P1	NAT	Primary
P1_Normal_1172	9.31029435014617	-4.27953266577434	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1178	9.38374253129851	6.39994502587605	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1179	7.37869902467619	-0.410813251897804	Immune cells	Mono/Macro	M2	8	P1_Normal	P1	NAT	Primary
P1_Normal_1182	9.6598827443112	6.09810138268758	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1185	9.47578640794646	5.55610108895589	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1186	8.17442007875334	4.04314160867024	Immune cells	Mono/Macro	M1	14	P1_Normal	P1	NAT	Primary
P1_Normal_1188	10.2788993916501	2.69796824975301	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1189	9.64889927720915	2.45045710130025	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1194	9.67928429460417	5.95600820107747	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1201	9.83988018846404	6.14925647301961	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1203	9.09075470781218	6.07138133569051	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1204	9.17892189836394	-4.28719400839519	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1205	9.56468315935027	5.44104266686726	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1215	9.30644436693083	-4.18975614981364	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1217	9.6480476460446	3.90957189126302	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1218	6.79691048478972	0.382666891053208	Immune cells	Mono/Macro	M2	8	P1_Normal	P1	NAT	Primary
P1_Normal_1220	9.04387398576628	2.67699528260518	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1222	9.50292511796843	-4.35136818365764	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1223	9.69631787156951	-2.38138699011516	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1225	9.20952530717742	3.19690514130879	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1226	-5.30136708402742	3.61161065621663	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1227	10.155369957446	4.51805425210286	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1228	9.30910321092497	-4.04865622000407	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1229	9.21891423082243	6.08397794289876	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1233	6.86313601350676	1.89621782822896	Immune cells	Mono/Macro	M1	14	P1_Normal	P1	NAT	Primary
P1_Normal_1239	9.94649048662077	5.89561391396809	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1251	9.4878971180905	5.81162238641072	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1257	6.34096880769621	1.96807647271443	Immune cells	Mono/Macro	M1	14	P1_Normal	P1	NAT	Primary
P1_Normal_1258	9.7093269429196	-2.13133394198131	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1259	9.8906595311154	4.27863097710896	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1265	9.98732777452361	5.29619241280843	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1266	9.47430535173308	-4.20006346182536	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1271	10.2354251942624	3.51408434434224	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1272	8.00120421266448	4.05738807244588	Immune cells	Mono/Macro	M1	14	P1_Normal	P1	NAT	Primary
P1_Normal_1274	9.71297188615691	4.11334634347249	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1275	9.84651490068327	6.01976609750081	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1276	8.24572249269377	4.55699086709309	Immune cells	Mono/Macro	M1	14	P1_Normal	P1	NAT	Primary
P1_Normal_1277	10.2972271046628	4.62000775857259	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1278	9.83730717515837	5.3288128428011	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1279	10.732705315112	2.43984795136739	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1280	8.99263687944304	-3.88633655981731	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1281	9.49387379503142	4.82099271340657	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1283	8.96979161119353	-3.92142247633647	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1284	9.0208503804196	5.96570420785237	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1294	9.45925827836882	6.39159131570149	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1296	9.09661694383513	6.25715137048055	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1297	9.75996323442351	-2.00066041426372	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1298	9.97886677598845	-1.82324969248485	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1308	8.95907231187712	6.18700004144002	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1309	9.79922219133269	5.98832583947469	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1321	9.99255200242888	3.98122525735188	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1323	7.00467654085051	0.306099151804932	Immune cells	Mono/Macro	M2	8	P1_Normal	P1	NAT	Primary
P1_Normal_1325	10.4238998494137	3.38869405312825	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1326	9.97499771928679	4.1939833216219	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1329	9.9706384739865	6.09597945733357	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1330	9.89010926103484	5.65179086251546	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1331	9.75202771043669	6.2608573488741	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1332	9.71201916551482	3.57565904183675	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1336	9.63621064042937	5.96685863061238	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1337	9.70155258989226	6.16420531792928	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1341	10.1098215184201	2.68648815675069	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1342	9.95551415300261	6.24270225091267	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1344	9.94600602006804	4.17368627114583	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1346	9.2010843358029	-3.42168259100627	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1350	9.17640229081999	3.12879515214253	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1354	10.3069049916257	2.35026002450276	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1356	9.97326680040251	6.01735568566609	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1359	9.85899945115935	4.87440562768269	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1362	8.94515724992644	-4.15785359816264	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1363	9.92869015550505	5.46228719277669	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1368	9.27314873552214	-2.67496871428203	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1373	10.1299926838864	4.05615735574056	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1374	8.13650675630461	-1.21783339457225	Immune cells	Mono/Macro	M2	8	P1_Normal	P1	NAT	Primary
P1_Normal_1377	9.01394005632292	6.27410674615193	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1381	9.99453659868132	5.04858661217976	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1388	10.3767320713986	3.78074718041707	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1389	9.67969818925749	-4.13547324614238	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1391	10.3800270161618	2.38172126336385	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1395	10.146538933276	4.7315433077364	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1401	9.52581902360808	-4.01793908552837	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1403	10.6899292073239	2.49484730286885	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1407	9.14281292772185	3.25986743493367	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1412	9.64317818498503	5.29348683877278	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1418	7.96244116639983	-0.0708255268783487	Immune cells	Mono/Macro	M2	8	P1_Normal	P1	NAT	Primary
P1_Normal_1420	7.87019844865691	-1.45356153921794	Immune cells	Mono/Macro	M2	8	P1_Normal	P1	NAT	Primary
P1_Normal_1422	9.90902443742644	3.72856784386922	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1424	9.73774739122283	4.7333333544283	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1425	7.22745533800017	-0.510887558028213	Immune cells	Mono/Macro	M2	8	P1_Normal	P1	NAT	Primary
P1_Normal_1426	10.2552883229245	3.21682715935994	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1429	8.18889256334197	4.5130283884554	Immune cells	Mono/Macro	M1	14	P1_Normal	P1	NAT	Primary
P1_Normal_1430	9.74853821611296	2.44281578584004	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1435	10.2255403599728	3.60001731438924	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1439	10.9288551411618	2.65336871667195	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1443	5.78278418397795	2.01017523331929	Immune cells	Mono/Macro	M1	14	P1_Normal	P1	NAT	Primary
P1_Normal_1445	9.24064751481902	-4.1327497907133	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1447	9.44336720323454	6.42642760796834	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1448	9.48590966081511	-3.64057397322368	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1450	9.86816902971159	6.31536174340535	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1455	9.40116806840788	-2.60433649496745	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1457	9.96793957567107	5.20858169122029	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1460	9.52860756730925	6.20450711770345	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1462	9.80387039995085	5.03331637902547	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1463	9.86472340440642	5.39413714928914	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1466	9.58946343278777	6.10633159203816	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1470	9.50460263109099	5.03961253686238	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1471	7.84352274751555	-2.8152232118101	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1476	9.9687959752072	-1.4937950320692	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1481	10.1143066487301	2.30509233994771	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1483	11.344181259631	2.208124165967	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1486	8.20907088136565	4.5345971636324	Immune cells	Mono/Macro	M1	14	P1_Normal	P1	NAT	Primary
P1_Normal_1491	9.66748543596159	-4.20530724005412	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1499	9.91137238359343	-1.56777631716441	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1504	9.68066902971159	6.24727988763142	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1506	9.71303292131316	4.9964358858614	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
P1_Normal_1517	9.3425752720822	-4.21844553427409	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1519	10.0990297398556	-1.21868109183025	Immune cells	Mono/Macro	M2	4	P1_Normal	P1	NAT	Primary
P1_Normal_1521	10.4208614430417	2.19934344811726	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1523	10.2458803257931	3.85987782998372	Immune cells	Mono/Macro	Monocyte	10	P1_Normal	P1	NAT	Primary
P1_Normal_1524	8.28656454896819	4.6148784212618	Immune cells	Mono/Macro	M1	14	P1_Normal	P1	NAT	Primary
P1_Normal_1526	10.063910683154	4.77541518731404	Immune cells	Mono/Macro	M1	11	P1_Normal	P1	NAT	Primary
